payment_id,customer_id,staff_id,rental_id,amount,payment_date.1,payment_timestamp,last_update,payment_month,amount_category,payment_year
13921,517,1,4109,4.99,07-07-2005,06:39:43,15-02-2006 22:20,Jul-2005,Low,2005
13922,517,1,4369,4.99,07-07-2005,20:01:38,15-02-2006 22:20,Jul-2005,Low,2005
13923,517,2,4374,4.99,07-07-2005,20:13:58,15-02-2006 22:20,Jul-2005,Low,2005
13924,517,2,4934,0.99,08-07-2005,22:18:42,15-02-2006 22:20,Jul-2005,Low,2005
13925,517,1,4993,2.99,09-07-2005,00:49:47,15-02-2006 22:20,Jul-2005,Low,2005
13926,517,1,5206,7.99,09-07-2005,11:11:01,15-02-2006 22:20,Jul-2005,High,2005
13927,517,2,5974,5.99,11-07-2005,00:10:37,15-02-2006 22:20,Jul-2005,High,2005
13928,517,2,6594,4.99,12-07-2005,07:25:43,15-02-2006 22:20,Jul-2005,Low,2005
13929,517,2,6903,0.99,12-07-2005,21:58:15,15-02-2006 22:20,Jul-2005,Low,2005
13930,517,2,7988,3.99,28-07-2005,14:37:18,15-02-2006 22:20,Jul-2005,Low,2005
13931,517,1,10063,4.99,31-07-2005,19:25:13,15-02-2006 22:20,Jul-2005,Low,2005
13932,517,2,10358,4.99,01-08-2005,05:50:07,15-02-2006 22:20,Aug-2005,Low,2005
13933,517,2,10433,4.99,01-08-2005,08:45:56,15-02-2006 22:20,Aug-2005,Low,2005
13934,517,1,11684,3.99,17-08-2005,06:27:15,15-02-2006 22:20,Aug-2005,Low,2005
13935,517,2,12705,0.99,18-08-2005,20:44:14,15-02-2006 22:20,Aug-2005,Low,2005
13936,517,1,13396,0.99,19-08-2005,22:06:09,15-02-2006 22:20,Aug-2005,Low,2005
13937,517,2,14190,4.99,21-08-2005,03:35:21,15-02-2006 22:20,Aug-2005,Low,2005
13938,517,1,15559,5.99,23-08-2005,04:55:05,15-02-2006 22:20,Aug-2005,High,2005
13939,518,1,710,2.99,29-05-2005,03:48:36,15-02-2006 22:20,May-2005,Low,2005
13940,518,2,1552,5.99,16-06-2005,02:01:37,15-02-2006 22:20,Jun-2005,High,2005
13941,518,2,3311,0.99,21-06-2005,08:05:27,15-02-2006 22:20,Jun-2005,Low,2005
13942,518,1,3652,0.99,06-07-2005,07:44:30,15-02-2006 22:20,Jul-2005,Low,2005
13943,518,2,4029,7.99,07-07-2005,02:19:44,15-02-2006 22:20,Jul-2005,High,2005
13944,518,2,4661,4.99,08-07-2005,09:55:06,15-02-2006 22:20,Jul-2005,Low,2005
13945,518,2,4948,6.99,08-07-2005,22:54:21,15-02-2006 22:20,Jul-2005,High,2005
13946,518,1,6652,2.99,12-07-2005,10:59:38,15-02-2006 22:20,Jul-2005,Low,2005
13947,518,1,6957,2.99,27-07-2005,00:00:00,15-02-2006 22:20,Jul-2005,Low,2005
13948,518,2,7038,3.99,27-07-2005,03:07:29,15-02-2006 22:20,Jul-2005,Low,2005
13949,518,2,7154,4.99,27-07-2005,07:16:17,15-02-2006 22:20,Jul-2005,Low,2005
13950,518,2,7382,2.99,27-07-2005,15:43:15,15-02-2006 22:20,Jul-2005,Low,2005
13951,518,1,7657,2.99,28-07-2005,02:09:00,15-02-2006 22:20,Jul-2005,Low,2005
13952,518,2,7839,6.99,28-07-2005,09:01:13,15-02-2006 22:20,Jul-2005,High,2005
13953,518,1,8107,3.99,28-07-2005,19:03:16,15-02-2006 22:20,Jul-2005,Low,2005
13954,518,1,8397,2.99,29-07-2005,06:09:35,15-02-2006 22:20,Jul-2005,Low,2005
13955,518,1,10751,5.99,01-08-2005,20:06:10,15-02-2006 22:20,Aug-2005,High,2005
13956,518,2,11433,3.99,02-08-2005,20:13:10,15-02-2006 22:20,Aug-2005,Low,2005
13957,518,2,12450,2.99,18-08-2005,11:04:04,15-02-2006 22:20,Aug-2005,Low,2005
13958,518,2,12681,2.99,18-08-2005,19:48:06,15-02-2006 22:20,Aug-2005,Low,2005
13959,518,1,13065,4.99,19-08-2005,09:48:52,15-02-2006 22:20,Aug-2005,Low,2005
13960,518,1,13539,6.99,20-08-2005,03:40:27,15-02-2006 22:20,Aug-2005,High,2005
13961,518,1,14088,6.99,20-08-2005,23:57:24,15-02-2006 22:20,Aug-2005,High,2005
13962,518,1,14149,4.99,21-08-2005,02:22:47,15-02-2006 22:20,Aug-2005,Low,2005
13963,518,2,14980,0.99,22-08-2005,07:16:45,15-02-2006 22:20,Aug-2005,Low,2005
13964,518,2,15434,4.99,23-08-2005,00:28:16,15-02-2006 22:20,Aug-2005,Low,2005
13965,519,1,1056,3.99,31-05-2005,07:48:07,15-02-2006 22:20,May-2005,Low,2005
13966,519,1,1941,2.99,17-06-2005,07:42:45,15-02-2006 22:20,Jun-2005,Low,2005
13967,519,2,2505,8.99,18-06-2005,23:28:27,15-02-2006 22:20,Jun-2005,High,2005
13968,519,2,2997,5.99,20-06-2005,09:23:45,15-02-2006 22:20,Jun-2005,High,2005
13969,519,2,4564,0.99,08-07-2005,05:09:38,15-02-2006 22:20,Jul-2005,Low,2005
13970,519,2,4773,2.99,08-07-2005,15:41:39,15-02-2006 22:20,Jul-2005,Low,2005
13971,519,2,5236,0.99,09-07-2005,12:56:29,15-02-2006 22:20,Jul-2005,Low,2005
13972,519,2,5547,5.99,10-07-2005,02:52:47,15-02-2006 22:20,Jul-2005,High,2005
13973,519,2,6063,0.99,11-07-2005,04:16:51,15-02-2006 22:20,Jul-2005,Low,2005
13974,519,1,6599,3.99,12-07-2005,07:41:14,15-02-2006 22:20,Jul-2005,Low,2005
13975,519,1,9417,6.99,30-07-2005,20:54:55,15-02-2006 22:20,Jul-2005,High,2005
13976,519,2,9441,4.99,30-07-2005,21:43:28,15-02-2006 22:20,Jul-2005,Low,2005
13977,519,2,9534,7.99,31-07-2005,01:18:27,15-02-2006 22:20,Jul-2005,High,2005
13978,519,2,9645,0.99,31-07-2005,05:42:49,15-02-2006 22:20,Jul-2005,Low,2005
13979,519,2,9886,7.99,31-07-2005,14:00:13,15-02-2006 22:20,Jul-2005,High,2005
13980,519,1,9905,0.99,31-07-2005,14:37:03,15-02-2006 22:20,Jul-2005,Low,2005
13981,519,1,10097,5.99,31-07-2005,20:39:38,15-02-2006 22:20,Jul-2005,High,2005
13982,519,2,10697,4.99,01-08-2005,18:20:23,15-02-2006 22:20,Aug-2005,Low,2005
13983,519,2,12648,7.99,18-08-2005,18:30:21,15-02-2006 22:20,Aug-2005,High,2005
13984,519,2,12924,2.99,19-08-2005,04:51:47,15-02-2006 22:20,Aug-2005,Low,2005
13985,519,1,13647,7.99,20-08-2005,07:48:07,15-02-2006 22:20,Aug-2005,High,2005
13986,519,1,14182,2.99,21-08-2005,03:17:10,15-02-2006 22:20,Aug-2005,Low,2005
13987,519,2,15347,2.99,22-08-2005,21:12:19,15-02-2006 22:20,Aug-2005,Low,2005
13988,520,1,962,6.99,30-05-2005,18:45:17,15-02-2006 22:20,May-2005,High,2005
13989,520,1,1411,0.99,15-06-2005,17:05:36,15-02-2006 22:20,Jun-2005,Low,2005
13990,520,2,2174,6.99,18-06-2005,00:09:01,15-02-2006 22:20,Jun-2005,High,2005
13991,520,1,2772,4.99,19-06-2005,17:59:27,15-02-2006 22:20,Jun-2005,Low,2005
13992,520,2,3482,4.99,05-07-2005,23:13:22,15-02-2006 22:20,Jul-2005,Low,2005
13993,520,1,3499,7.99,06-07-2005,00:04:20,15-02-2006 22:20,Jul-2005,High,2005
13994,520,2,4346,2.99,07-07-2005,18:58:45,15-02-2006 22:20,Jul-2005,Low,2005
13995,520,2,5799,4.99,10-07-2005,14:53:35,15-02-2006 22:20,Jul-2005,Low,2005
13996,520,1,5802,10.99,10-07-2005,15:02:17,15-02-2006 22:20,Jul-2005,High,2005
13997,520,1,5853,3.99,10-07-2005,17:45:13,15-02-2006 22:20,Jul-2005,Low,2005
13998,520,1,6029,2.99,11-07-2005,02:36:46,15-02-2006 22:20,Jul-2005,Low,2005
13999,520,2,7198,5.99,27-07-2005,08:50:07,15-02-2006 22:20,Jul-2005,High,2005
14000,520,1,7720,4.99,28-07-2005,04:41:44,15-02-2006 22:20,Jul-2005,Low,2005
14001,520,1,7936,0.99,28-07-2005,12:33:21,15-02-2006 22:20,Jul-2005,Low,2005
14002,520,1,8294,2.99,29-07-2005,02:32:41,15-02-2006 22:20,Jul-2005,Low,2005
14003,520,2,8435,2.99,29-07-2005,07:20:16,15-02-2006 22:20,Jul-2005,Low,2005
14004,520,1,9803,2.99,31-07-2005,11:06:02,15-02-2006 22:20,Jul-2005,Low,2005
14005,520,1,10072,0.99,31-07-2005,19:50:37,15-02-2006 22:20,Jul-2005,Low,2005
14006,520,2,10530,4.99,01-08-2005,12:01:17,15-02-2006 22:20,Aug-2005,Low,2005
14007,520,1,11566,0.99,17-08-2005,01:28:35,15-02-2006 22:20,Aug-2005,Low,2005
14008,520,1,12517,4.99,18-08-2005,13:40:20,15-02-2006 22:20,Aug-2005,Low,2005
14009,520,1,12628,5.99,18-08-2005,17:40:25,15-02-2006 22:20,Aug-2005,High,2005
14010,520,1,12647,5.99,18-08-2005,18:29:51,15-02-2006 22:20,Aug-2005,High,2005
14011,520,1,13311,0.99,19-08-2005,19:07:09,15-02-2006 22:20,Aug-2005,Low,2005
14012,520,2,13438,2.99,19-08-2005,23:38:02,15-02-2006 22:20,Aug-2005,Low,2005
14013,520,2,13659,2.99,20-08-2005,08:05:52,15-02-2006 22:20,Aug-2005,Low,2005
14014,520,2,13746,5.99,20-08-2005,10:55:28,15-02-2006 22:20,Aug-2005,High,2005
14015,520,1,14372,4.99,21-08-2005,09:39:50,15-02-2006 22:20,Aug-2005,Low,2005
14016,520,1,14509,0.99,21-08-2005,14:39:58,15-02-2006 22:20,Aug-2005,Low,2005
14017,520,1,15465,0.99,23-08-2005,01:16:33,15-02-2006 22:20,Aug-2005,Low,2005
14018,520,2,15492,2.99,23-08-2005,02:13:46,15-02-2006 22:20,Aug-2005,Low,2005
14019,520,1,15948,7.99,23-08-2005,18:59:33,15-02-2006 22:20,Aug-2005,High,2005
14020,521,1,1761,0.99,16-06-2005,17:49:57,15-02-2006 22:20,Jun-2005,Low,2005
14021,521,2,2053,0.99,17-06-2005,15:19:34,15-02-2006 22:20,Jun-2005,Low,2005
14022,521,2,4284,0.99,07-07-2005,15:31:57,15-02-2006 22:20,Jul-2005,Low,2005
14023,521,2,4439,2.99,07-07-2005,22:57:30,15-02-2006 22:20,Jul-2005,Low,2005
14024,521,1,5276,2.99,09-07-2005,14:35:13,15-02-2006 22:20,Jul-2005,Low,2005
14025,521,2,5458,4.99,09-07-2005,22:35:49,15-02-2006 22:20,Jul-2005,Low,2005
14026,521,2,5580,6.99,10-07-2005,04:05:49,15-02-2006 22:20,Jul-2005,High,2005
14027,521,2,5686,0.99,10-07-2005,09:06:03,15-02-2006 22:20,Jul-2005,Low,2005
14028,521,1,7478,1.99,27-07-2005,19:16:02,15-02-2006 22:20,Jul-2005,Low,2005
14029,521,1,9556,7.99,31-07-2005,02:13:30,15-02-2006 22:20,Jul-2005,High,2005
14030,521,2,9937,1.99,31-07-2005,15:28:10,15-02-2006 22:20,Jul-2005,Low,2005
14031,521,1,10587,2.99,01-08-2005,14:03:38,15-02-2006 22:20,Aug-2005,Low,2005
14032,521,2,11625,2.99,17-08-2005,04:18:52,15-02-2006 22:20,Aug-2005,Low,2005
14033,521,1,11967,3.99,17-08-2005,17:45:00,15-02-2006 22:20,Aug-2005,Low,2005
14034,521,2,12082,4.99,17-08-2005,22:13:15,15-02-2006 22:20,Aug-2005,Low,2005
14035,521,1,12530,4.99,18-08-2005,13:54:48,15-02-2006 22:20,Aug-2005,Low,2005
14036,521,1,13527,2.99,20-08-2005,03:00:47,15-02-2006 22:20,Aug-2005,Low,2005
14037,521,1,14423,0.99,21-08-2005,11:23:59,15-02-2006 22:20,Aug-2005,Low,2005
14038,521,2,14551,3.99,21-08-2005,15:57:25,15-02-2006 22:20,Aug-2005,Low,2005
14039,521,2,14738,5.99,21-08-2005,22:29:13,15-02-2006 22:20,Aug-2005,High,2005
14040,521,2,15170,4.99,22-08-2005,15:22:15,15-02-2006 22:20,Aug-2005,Low,2005
14041,521,2,15329,2.99,22-08-2005,20:32:39,15-02-2006 22:20,Aug-2005,Low,2005
14042,521,2,11672,4.99,14-02-2006,15:16:03,15-02-2006 22:20,Feb-2006,Low,2006
14043,522,2,426,5.99,27-05-2005,15:56:57,15-02-2006 22:20,May-2005,High,2005
14044,522,1,1289,3.99,15-06-2005,08:44:09,15-02-2006 22:20,Jun-2005,Low,2005
14045,522,2,3102,8.99,20-06-2005,16:55:55,15-02-2006 22:20,Jun-2005,High,2005
14046,522,1,3188,2.99,20-06-2005,23:10:27,15-02-2006 22:20,Jun-2005,Low,2005
14047,522,2,3191,0.99,20-06-2005,23:46:39,15-02-2006 22:20,Jun-2005,Low,2005
14048,522,1,3594,0.99,06-07-2005,04:42:47,15-02-2006 22:20,Jul-2005,Low,2005
14049,522,2,4078,4.99,07-07-2005,05:05:05,15-02-2006 22:20,Jul-2005,Low,2005
14050,522,2,4563,9.99,08-07-2005,05:08:55,15-02-2006 22:20,Jul-2005,High,2005
14051,522,2,4701,4.99,08-07-2005,11:38:48,15-02-2006 22:20,Jul-2005,Low,2005
14052,522,2,5271,6.99,09-07-2005,14:25:01,15-02-2006 22:20,Jul-2005,High,2005
14053,522,2,5514,6.99,10-07-2005,01:09:42,15-02-2006 22:20,Jul-2005,High,2005
14054,522,2,5532,4.99,10-07-2005,02:17:31,15-02-2006 22:20,Jul-2005,Low,2005
14055,522,2,5936,0.99,10-07-2005,22:14:30,15-02-2006 22:20,Jul-2005,Low,2005
14056,522,2,7262,4.99,27-07-2005,11:15:36,15-02-2006 22:20,Jul-2005,Low,2005
14057,522,1,7955,2.99,28-07-2005,13:31:36,15-02-2006 22:20,Jul-2005,Low,2005
14058,522,2,8181,4.99,28-07-2005,22:18:38,15-02-2006 22:20,Jul-2005,Low,2005
14059,522,1,8642,6.99,29-07-2005,14:38:17,15-02-2006 22:20,Jul-2005,High,2005
14060,522,1,8966,2.99,30-07-2005,03:54:12,15-02-2006 22:20,Jul-2005,Low,2005
14061,522,1,9047,7.99,30-07-2005,06:56:33,15-02-2006 22:20,Jul-2005,High,2005
14062,522,2,9227,7.99,30-07-2005,13:36:13,15-02-2006 22:20,Jul-2005,High,2005
14063,522,1,9335,4.99,30-07-2005,18:00:53,15-02-2006 22:20,Jul-2005,Low,2005
14064,522,1,9412,5.99,30-07-2005,20:44:10,15-02-2006 22:20,Jul-2005,High,2005
14065,522,2,9533,5.99,31-07-2005,01:18:10,15-02-2006 22:20,Jul-2005,High,2005
14066,522,2,10223,0.99,01-08-2005,01:23:15,15-02-2006 22:20,Aug-2005,Low,2005
14067,522,1,10411,3.99,01-08-2005,07:56:32,15-02-2006 22:20,Aug-2005,Low,2005
14068,522,1,10675,7.99,01-08-2005,17:11:57,15-02-2006 22:20,Aug-2005,High,2005
14069,522,2,10821,5.99,01-08-2005,22:54:27,15-02-2006 22:20,Aug-2005,High,2005
14070,522,2,11696,2.99,17-08-2005,07:01:09,15-02-2006 22:20,Aug-2005,Low,2005
14071,522,2,11830,1.99,17-08-2005,12:53:15,15-02-2006 22:20,Aug-2005,Low,2005
14072,522,2,12494,6.99,18-08-2005,12:53:49,15-02-2006 22:20,Aug-2005,High,2005
14073,522,2,13605,6.99,20-08-2005,06:06:17,15-02-2006 22:20,Aug-2005,High,2005
14074,522,2,14467,2.99,21-08-2005,13:03:33,15-02-2006 22:20,Aug-2005,Low,2005
14075,522,1,15921,6.99,23-08-2005,18:06:54,15-02-2006 22:20,Aug-2005,High,2005
14076,523,1,42,4.99,25-05-2005,05:24:58,15-02-2006 22:20,May-2005,Low,2005
14077,523,2,664,0.99,28-05-2005,21:31:08,15-02-2006 22:20,May-2005,Low,2005
14078,523,2,1729,6.99,16-06-2005,15:29:47,15-02-2006 22:20,Jun-2005,High,2005
14079,523,1,2447,8.99,18-06-2005,19:10:55,15-02-2006 22:20,Jun-2005,High,2005
14080,523,1,2583,7.99,19-06-2005,05:01:40,15-02-2006 22:20,Jun-2005,High,2005
14081,523,2,2669,0.99,19-06-2005,11:28:52,15-02-2006 22:20,Jun-2005,Low,2005
14082,523,1,4605,4.99,08-07-2005,07:00:14,15-02-2006 22:20,Jul-2005,Low,2005
14083,523,2,5155,2.99,09-07-2005,08:46:54,15-02-2006 22:21,Jul-2005,Low,2005
14084,523,1,5287,6.99,09-07-2005,15:11:54,15-02-2006 22:21,Jul-2005,High,2005
14085,523,2,5932,2.99,10-07-2005,22:05:15,15-02-2006 22:21,Jul-2005,Low,2005
14086,523,2,6675,4.99,12-07-2005,11:53:06,15-02-2006 22:21,Jul-2005,Low,2005
14087,523,2,7642,1.99,28-07-2005,01:16:51,15-02-2006 22:21,Jul-2005,Low,2005
14088,523,2,8141,0.99,28-07-2005,20:21:19,15-02-2006 22:21,Jul-2005,Low,2005
14089,523,1,8372,5.99,29-07-2005,05:18:08,15-02-2006 22:21,Jul-2005,High,2005
14090,523,1,9071,2.99,30-07-2005,07:40:58,15-02-2006 22:21,Jul-2005,Low,2005
14091,523,2,9667,6.99,31-07-2005,06:23:52,15-02-2006 22:21,Jul-2005,High,2005
14092,523,2,10470,1.99,01-08-2005,09:52:26,15-02-2006 22:21,Aug-2005,Low,2005
14093,523,1,11827,4.99,17-08-2005,12:44:27,15-02-2006 22:21,Aug-2005,Low,2005
14094,523,1,12288,2.99,18-08-2005,05:01:20,15-02-2006 22:21,Aug-2005,Low,2005
14095,523,1,13133,2.99,19-08-2005,12:11:03,15-02-2006 22:21,Aug-2005,Low,2005
14096,523,1,14766,4.99,21-08-2005,23:42:20,15-02-2006 22:21,Aug-2005,Low,2005
14097,523,1,15040,2.99,22-08-2005,09:41:09,15-02-2006 22:21,Aug-2005,Low,2005
14098,524,2,118,0.99,25-05-2005,19:31:18,15-02-2006 22:21,May-2005,Low,2005
14099,524,1,982,4.99,30-05-2005,22:15:24,15-02-2006 22:21,May-2005,Low,2005
14100,524,1,1306,1.99,15-06-2005,09:59:24,15-02-2006 22:21,Jun-2005,Low,2005
14101,524,2,1651,4.99,16-06-2005,09:24:38,15-02-2006 22:21,Jun-2005,Low,2005
14102,524,2,3454,2.99,21-06-2005,21:12:13,15-02-2006 22:21,Jun-2005,Low,2005
14103,524,1,4366,5.99,07-07-2005,19:48:36,15-02-2006 22:21,Jul-2005,High,2005
14104,524,2,5037,4.99,09-07-2005,02:59:10,15-02-2006 22:21,Jul-2005,Low,2005
14105,524,2,6161,4.99,11-07-2005,10:11:54,15-02-2006 22:21,Jul-2005,Low,2005
14106,524,1,6240,6.99,11-07-2005,14:32:41,15-02-2006 22:21,Jul-2005,High,2005
14107,524,2,6745,4.99,12-07-2005,14:30:51,15-02-2006 22:21,Jul-2005,Low,2005
14108,524,2,7014,8.99,27-07-2005,02:14:40,15-02-2006 22:21,Jul-2005,High,2005
14109,524,1,7040,4.99,27-07-2005,03:17:19,15-02-2006 22:21,Jul-2005,Low,2005
14110,524,1,8507,6.99,29-07-2005,09:29:44,15-02-2006 22:21,Jul-2005,High,2005
14111,524,2,13626,2.99,20-08-2005,06:55:24,15-02-2006 22:21,Aug-2005,Low,2005
14112,524,2,14046,4.99,20-08-2005,21:53:21,15-02-2006 22:21,Aug-2005,Low,2005
14113,524,1,14178,2.99,21-08-2005,03:13:45,15-02-2006 22:21,Aug-2005,Low,2005
14114,524,1,14366,2.99,21-08-2005,09:31:39,15-02-2006 22:21,Aug-2005,Low,2005
14115,524,2,14680,1.99,21-08-2005,20:19:52,15-02-2006 22:21,Aug-2005,Low,2005
14116,524,2,15206,6.99,22-08-2005,16:33:39,15-02-2006 22:21,Aug-2005,High,2005
14117,525,1,437,5.99,27-05-2005,17:47:22,15-02-2006 22:21,May-2005,High,2005
14118,525,2,1772,2.99,16-06-2005,18:12:54,15-02-2006 22:21,Jun-2005,Low,2005
14119,525,1,3993,6.99,06-07-2005,23:37:06,15-02-2006 22:21,Jul-2005,High,2005
14120,525,1,5841,2.99,10-07-2005,17:11:31,15-02-2006 22:21,Jul-2005,Low,2005
14121,525,2,6098,7.99,11-07-2005,06:23:28,15-02-2006 22:21,Jul-2005,High,2005
14122,525,2,6388,6.99,11-07-2005,22:17:16,15-02-2006 22:21,Jul-2005,High,2005
14123,525,1,6689,1.99,12-07-2005,12:22:13,15-02-2006 22:21,Jul-2005,Low,2005
14124,525,2,7337,4.99,27-07-2005,14:12:04,15-02-2006 22:21,Jul-2005,Low,2005
14125,525,2,7591,4.99,27-07-2005,23:25:54,15-02-2006 22:21,Jul-2005,Low,2005
14126,525,1,8007,0.99,28-07-2005,15:22:27,15-02-2006 22:21,Jul-2005,Low,2005
14127,525,1,8960,4.99,30-07-2005,03:36:31,15-02-2006 22:21,Jul-2005,Low,2005
14128,525,2,9507,5.99,31-07-2005,00:22:29,15-02-2006 22:21,Jul-2005,High,2005
14129,525,1,9702,0.99,31-07-2005,07:34:07,15-02-2006 22:21,Jul-2005,Low,2005
14130,525,1,10496,2.99,01-08-2005,10:53:16,15-02-2006 22:21,Aug-2005,Low,2005
14131,525,2,11406,2.99,02-08-2005,19:16:10,15-02-2006 22:21,Aug-2005,Low,2005
14132,525,1,11660,1.99,17-08-2005,05:22:42,15-02-2006 22:21,Aug-2005,Low,2005
14133,525,1,15159,0.99,22-08-2005,14:32:25,15-02-2006 22:21,Aug-2005,Low,2005
14134,525,2,15623,3.99,23-08-2005,07:23:29,15-02-2006 22:21,Aug-2005,Low,2005
14135,525,1,14954,2.99,14-02-2006,15:16:03,15-02-2006 22:21,Feb-2006,Low,2006
14136,526,1,495,4.99,28-05-2005,00:40:48,15-02-2006 22:21,May-2005,Low,2005
14137,526,2,679,4.99,28-05-2005,23:24:57,15-02-2006 22:21,May-2005,Low,2005
14138,526,2,1015,2.99,31-05-2005,02:44:57,15-02-2006 22:21,May-2005,Low,2005
14139,526,1,1255,4.99,15-06-2005,06:13:45,15-02-2006 22:21,Jun-2005,Low,2005
14140,526,2,1848,0.99,17-06-2005,00:07:07,15-02-2006 22:21,Jun-2005,Low,2005
14141,526,2,1865,7.99,17-06-2005,01:49:36,15-02-2006 22:21,Jun-2005,High,2005
14142,526,2,1972,2.99,17-06-2005,09:25:49,15-02-2006 22:21,Jun-2005,Low,2005
14143,526,1,1981,2.99,17-06-2005,10:03:34,15-02-2006 22:21,Jun-2005,Low,2005
14144,526,2,2398,4.99,18-06-2005,15:56:53,15-02-2006 22:21,Jun-2005,Low,2005
14145,526,1,2828,2.99,19-06-2005,20:51:33,15-02-2006 22:21,Jun-2005,Low,2005
14146,526,2,2932,6.99,20-06-2005,04:51:19,15-02-2006 22:21,Jun-2005,High,2005
14147,526,1,3339,6.99,21-06-2005,10:37:11,15-02-2006 22:21,Jun-2005,High,2005
14148,526,1,3619,1.99,06-07-2005,05:59:44,15-02-2006 22:21,Jul-2005,Low,2005
14149,526,2,3905,5.99,06-07-2005,19:33:34,15-02-2006 22:21,Jul-2005,High,2005
14150,526,1,4423,6.99,07-07-2005,22:11:28,15-02-2006 22:21,Jul-2005,High,2005
14151,526,2,5056,2.99,09-07-2005,04:13:45,15-02-2006 22:21,Jul-2005,Low,2005
14152,526,2,5121,3.99,09-07-2005,07:18:31,15-02-2006 22:21,Jul-2005,Low,2005
14153,526,1,6316,7.99,11-07-2005,18:44:52,15-02-2006 22:21,Jul-2005,High,2005
14154,526,1,6404,4.99,11-07-2005,22:49:50,15-02-2006 22:21,Jul-2005,Low,2005
14155,526,2,6650,2.99,12-07-2005,10:57:10,15-02-2006 22:21,Jul-2005,Low,2005
14156,526,1,6671,3.99,12-07-2005,11:48:48,15-02-2006 22:21,Jul-2005,Low,2005
14157,526,2,7270,7.99,27-07-2005,11:29:02,15-02-2006 22:21,Jul-2005,High,2005
14158,526,2,7343,0.99,27-07-2005,14:27:13,15-02-2006 22:21,Jul-2005,Low,2005
14159,526,2,7399,1.99,27-07-2005,16:16:02,15-02-2006 22:21,Jul-2005,Low,2005
14160,526,2,7543,5.99,27-07-2005,21:44:28,15-02-2006 22:21,Jul-2005,High,2005
14161,526,2,7883,2.99,28-07-2005,10:37:20,15-02-2006 22:21,Jul-2005,Low,2005
14162,526,1,8053,4.99,28-07-2005,16:59:41,15-02-2006 22:21,Jul-2005,Low,2005
14163,526,1,8232,4.99,29-07-2005,00:14:37,15-02-2006 22:21,Jul-2005,Low,2005
14164,526,1,8441,2.99,29-07-2005,07:33:05,15-02-2006 22:21,Jul-2005,Low,2005
14165,526,2,9577,6.99,31-07-2005,02:53:33,15-02-2006 22:21,Jul-2005,High,2005
14166,526,2,10020,4.99,31-07-2005,18:21:08,15-02-2006 22:21,Jul-2005,Low,2005
14167,526,2,10199,2.99,01-08-2005,00:38:55,15-02-2006 22:21,Aug-2005,Low,2005
14168,526,2,11046,4.99,02-08-2005,06:08:34,15-02-2006 22:21,Aug-2005,Low,2005
14169,526,1,11503,10.99,16-08-2005,23:10:34,15-02-2006 22:21,Aug-2005,High,2005
14170,526,1,11612,2.99,17-08-2005,03:48:51,15-02-2006 22:21,Aug-2005,Low,2005
14171,526,2,11702,4.99,17-08-2005,07:18:56,15-02-2006 22:21,Aug-2005,Low,2005
14172,526,1,12607,0.99,18-08-2005,17:03:49,15-02-2006 22:21,Aug-2005,Low,2005
14173,526,2,13224,8.99,19-08-2005,15:52:13,15-02-2006 22:21,Aug-2005,High,2005
14174,526,2,13580,0.99,20-08-2005,05:23:34,15-02-2006 22:21,Aug-2005,Low,2005
14175,526,1,13617,8.99,20-08-2005,06:35:30,15-02-2006 22:21,Aug-2005,High,2005
14176,526,2,14487,6.99,21-08-2005,13:53:33,15-02-2006 22:21,Aug-2005,High,2005
14177,526,1,14590,7.99,21-08-2005,17:29:10,15-02-2006 22:21,Aug-2005,High,2005
14178,526,1,15168,2.99,22-08-2005,15:14:20,15-02-2006 22:21,Aug-2005,Low,2005
14179,526,1,15395,4.99,22-08-2005,23:06:25,15-02-2006 22:21,Aug-2005,Low,2005
14180,526,1,16043,9.99,23-08-2005,22:21:03,15-02-2006 22:21,Aug-2005,High,2005
14181,527,1,1398,2.99,15-06-2005,16:28:42,15-02-2006 22:21,Jun-2005,Low,2005
14182,527,1,2422,0.99,18-06-2005,17:28:57,15-02-2006 22:21,Jun-2005,Low,2005
14183,527,2,2496,0.99,18-06-2005,22:20:11,15-02-2006 22:21,Jun-2005,Low,2005
14184,527,1,2539,2.99,19-06-2005,01:58:39,15-02-2006 22:21,Jun-2005,Low,2005
14185,527,1,4888,0.99,08-07-2005,20:04:27,15-02-2006 22:21,Jul-2005,Low,2005
14186,527,1,5365,0.99,09-07-2005,18:27:00,15-02-2006 22:21,Jul-2005,Low,2005
14187,527,2,6003,3.99,11-07-2005,01:28:33,15-02-2006 22:21,Jul-2005,Low,2005
14188,527,2,6011,4.99,11-07-2005,01:54:48,15-02-2006 22:21,Jul-2005,Low,2005
14189,527,1,6050,2.99,11-07-2005,03:34:29,15-02-2006 22:21,Jul-2005,Low,2005
14190,527,2,6975,1.99,27-07-2005,00:39:54,15-02-2006 22:21,Jul-2005,Low,2005
14191,527,1,7506,8.99,27-07-2005,20:28:34,15-02-2006 22:21,Jul-2005,High,2005
14192,527,1,8854,0.99,29-07-2005,23:40:07,15-02-2006 22:21,Jul-2005,Low,2005
14193,527,2,9750,0.99,31-07-2005,09:19:46,15-02-2006 22:21,Jul-2005,Low,2005
14194,527,2,10486,3.99,01-08-2005,10:23:43,15-02-2006 22:21,Aug-2005,Low,2005
14195,527,2,10613,0.99,01-08-2005,14:56:14,15-02-2006 22:21,Aug-2005,Low,2005
